Hour,Temperature,Alpha,AOD,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2,10.1,1.08,0.047,0,8.0,0,86.91,107.4,0.92,0.1,1022,1.3,301,1.9
3,9.7,1.13,0.046,2,8.1,0,89.83,119.2,0.92,0.1,1022,1.3,313,1.8
4,9.3,1.18,0.044,2,8.0,0,91.61,130.97,0.91,0.1,1023,1.3,326,1.8
5,8.9,1.23,0.043,3,7.8,0,92.68,142.29,0.9,0.1,1023,1.2,341,1.7
6,8.5,1.27,0.041,2,7.5,0,93.6,152.26,0.9,0.1,1023,1.2,178,1.7
7,7.9,1.3,0.039,2,7.3,0,95.84,158.59,0.89,0.1,1023,1.2,15,1.8
8,7.4,1.33,0.038,2,7.0,0,97.36,157.79,0.89,0.1,1023,1.1,27,1.9
9,7.0,1.35,0.038,0,6.7,0,98.2,150.45,0.89,0.1,1023,1.1,35,2.0
10,6.6,1.36,0.038,0,6.4,0,98.9,140.1,0.89,0.1,1023,1.1,39,2.1
11,6.3,1.37,0.037,0,6.1,0,98.91,128.65,0.89,0.1,1024,1.1,41,2.1
12,6.0,1.38,0.036,3,5.9,0,99.03,116.86,0.89,0.1,1024,1.0,43,2.0
13,5.9,1.38,0.035,3,5.7,0,98.58,105.11,0.89,0.1,1024,1.0,45,1.9
14,6.1,1.37,0.034,3,5.6,0,96.37,93.68,0.89,0.1,1024,1.0,47,1.7
15,7.6,1.36,0.033,0,5.8,99,88.48,82.74,0.89,0.1,1024,0.9,46,1.6
16,10.0,1.35,0.033,0,6.6,275,79.68,72.98,0.89,0.1,1024,0.9,34,1.5
17,12.3,1.35,0.032,0,6.6,432,68.26,64.69,0.89,0.1,1024,0.9,13,1.4
18,14.1,1.38,0.031,0,5.2,544,54.87,58.6,0.88,0.1,1024,0.9,175,1.4
19,15.1,1.36,0.032,0,4.6,600,49.42,55.48,0.89,0.1,1024,0.9,340,1.3
20,15.6,1.33,0.035,0,4.6,593,47.86,55.85,0.89,0.1,1023,0.9,329,1.2
21,15.8,1.36,0.034,0,5.0,525,48.65,59.64,0.89,0.1,1022,0.9,323,1.3
22,15.6,1.34,0.034,0,5.2,384,49.9,66.25,0.89,0.1,1021,0.9,319,1.3
23,14.6,1.32,0.034,0,5.4,238,53.87,74.91,0.89,0.1,1021,0.9,310,1.3
0,12.6,1.3,0.035,0,7.3,60,70.12,84.88,0.89,0.1,1021,0.9,302,1.6
1,11.0,1.28,0.035,0,7.2,0,77.5,96.02,0.89,0.1,1021,0.9,303,2.0
2,10.3,1.25,0.035,8,7.8,0,84.54,107.54,0.89,0.1,1021,0.9,307,2.0
3,9.9,1.24,0.035,3,8.3,0,89.9,119.33,0.9,0.1,1021,0.9,311,1.9
4,9.8,1.23,0.035,8,8.4,0,91.05,131.11,0.9,0.1,1021,0.9,312,1.8
5,9.9,1.23,0.036,3,8.4,0,90.23,142.45,0.9,0.1,1021,0.9,309,1.6
6,10.0,1.23,0.038,3,8.4,0,89.55,152.46,0.91,0.1,1021,1.0,303,1.5
7,10.1,1.22,0.04,3,8.4,0,89.24,158.85,0.91,0.1,1021,1.0,298,1.3
8,10.0,1.22,0.042,3,8.5,0,90.53,158.06,0.91,0.1,1021,1.0,303,1.2
9,9.8,1.22,0.044,8,8.6,0,92.05,150.68,0.91,0.1,1020,1.0,319,1.2
10,9.5,1.22,0.045,8,8.5,0,93.23,140.3,0.91,0.1,1020,1.0,342,1.2
11,9.1,1.23,0.045,8,8.2,0,94.12,128.83,0.91,0.1,1020,1.0,191,1.2
12,8.6,1.23,0.045,7,7.9,0,95.26,117.04,0.9,0.1,1020,1.0,38,1.2
13,8.2,1.24,0.046,3,7.6,0,96.18,105.29,0.9,0.1,1020,1.0,55,1.2
14,8.0,1.25,0.048,5,7.4,0,95.97,93.87,0.91,0.1,1020,1.0,62,1.2
15,8.6,1.26,0.052,7,7.4,68,91.92,82.94,0.91,0.1,1020,1.0,58,1.2
16,9.8,1.26,0.055,7,7.3,204,84.31,73.21,0.91,0.1,1020,1.0,47,1.1
17,11.3,1.27,0.056,8,6.9,358,74.11,64.94,0.91,0.1,1020,1.1,34,0.8
18,12.9,1.23,0.063,8,6.4,442,64.68,58.87,0.92,0.1,1020,1.1,19,0.5
19,14.1,1.23,0.065,7,5.6,428,56.44,55.76,0.92,0.1,1019,1.1,14,0.3
20,14.6,1.23,0.065,0,4.7,570,51.58,56.12,0.92,0.1,1019,1.2,185,0.2
21,14.8,1.26,0.062,8,4.0,443,48.35,59.89,0.92,0.1,1018,1.2,334,0.3
22,14.7,1.28,0.06,7,4.3,284,49.69,66.47,0.91,0.1,1018,1.2,310,0.5
23,14.1,1.31,0.056,8,4.9,167,53.78,75.1,0.91,0.1,1018,1.2,295,0.7
0,12.6,1.33,0.051,0,6.6,57,66.68,85.04,0.89,0.1,1018,1.1,284,1.2
1,10.9,1.31,0.048,0,5.6,0,69.8,96.16,0.89,0.1,1018,1.0,283,1.8
2,9.9,1.28,0.048,0,6.2,0,77.85,107.68,0.88,0.1,1018,1.0,287,2.0
3,9.4,1.25,0.047,0,7.0,0,84.91,119.46,0.89,0.1,1018,1.0,289,2.0
4,9.2,1.22,0.045,0,7.6,0,89.73,131.25,0.89,0.1,1018,1.1,288,1.9
5,9.2,1.19,0.044,3,8.2,0,93.75,142.61,0.9,0.1,1018,1.3,286,1.8
6,9.4,1.15,0.044,3,8.8,0,96.22,152.66,0.91,0.1,1018,1.5,280,1.7
7,9.5,1.1,0.044,3,9.4,0,99.26,159.11,0.92,0.1,1018,1.8,271,1.7
8,9.5,1.01,0.045,3,9.5,0,100.0,158.33,0.93,0.1,1017,1.9,266,1.7
9,9.8,0.9,0.055,3,9.8,0,100.0,150.9,0.94,0.1,1017,2.0,270,1.8
10,10.2,0.82,0.06,3,10.2,0,100.0,140.49,0.95,0.1,1017,1.9,283,2.0
11,10.1,0.74,0.061,3,10.1,0,100.0,129.01,0.95,0.1,1017,1.6,295,2.2
12,9.5,0.72,0.06,0,9.5,0,100.0,117.21,0.94,0.1,1018,1.3,302,2.4
13,8.8,0.73,0.047,0,8.8,0,100.0,105.47,0.93,0.1,1018,1.0,305,2.4
14,8.6,0.77,0.037,0,8.6,0,100.0,94.06,0.92,0.1,1019,0.9,305,2.5
15,9.2,0.83,0.033,0,8.2,91,93.42,83.15,0.92,0.1,1019,0.9,307,2.7
16,10.5,0.86,0.03,0,7.8,266,83.46,73.43,0.91,0.1,1019,1.0,309,2.9
17,12.2,0.89,0.028,0,7.0,420,70.5,65.19,0.91,0.1,1019,1.1,311,3.0
18,13.7,0.86,0.03,0,5.7,530,58.32,59.13,0.91,0.1,1019,1.1,312,3.0
19,14.8,0.86,0.031,0,4.7,583,50.81,56.03,0.91,0.1,1019,1.2,311,3.0
20,15.5,0.88,0.031,0,4.3,576,47.11,56.38,0.91,0.1,1018,1.3,308,2.9
21,15.7,0.86,0.035,0,4.3,507,46.57,60.13,0.92,0.1,1018,1.3,303,3.0
22,15.5,0.85,0.038,0,4.6,385,48.25,66.68,0.92,0.1,1018,1.4,297,3.1
23,14.5,0.82,0.04,0,5.2,224,53.77,75.28,0.92,0.1,1018,1.4,293,3.0
0,12.7,0.79,0.04,0,6.7,52,66.93,85.2,0.92,0.1,1018,1.5,289,2.7
1,11.2,0.76,0.04,0,8.1,0,81.0,96.3,0.93,0.1,1018,1.5,289,2.6
2,10.5,0.73,0.041,0,8.8,0,89.05,107.81,0.93,0.1,1018,1.5,293,2.5
3,10.1,0.72,0.042,0,9.1,0,93.64,119.59,0.93,0.1,1019,1.5,296,2.4
4,9.6,0.72,0.045,2,9.4,0,98.71,131.38,0.93,0.1,1019,1.5,301,2.2
5,9.1,0.75,0.045,0,9.1,0,100.0,142.76,0.93,0.1,1019,1.4,309,2.2
6,8.6,0.81,0.043,0,8.6,0,100.0,152.85,0.92,0.1,1019,1.4,321,2.2
7,8.2,0.86,0.04,0,8.2,0,100.0,159.36,0.92,0.1,1019,1.3,334,2.2
8,7.9,0.91,0.037,0,7.9,0,100.0,158.59,0.91,0.1,1019,1.2,345,2.3
9,7.7,0.99,0.034,2,7.7,0,100.0,151.13,0.9,0.1,1019,1.1,353,2.3
10,7.4,1.09,0.029,2,7.4,0,100.0,140.68,0.9,0.1,1020,0.9,358,2.3
11,7.1,1.17,0.026,2,6.7,0,97.28,129.19,0.89,0.1,1020,0.8,360,2.3
12,6.7,1.2,0.024,2,5.5,0,92.08,117.39,0.89,0.1,1020,0.7,359,2.3
13,6.3,1.18,0.025,2,4.4,0,87.36,105.65,0.89,0.1,1020,0.6,358,2.3
14,6.3,1.14,0.027,3,3.3,0,81.31,94.25,0.89,0.1,1020,0.6,359,2.3
15,8.0,1.08,0.029,0,2.9,91,70.17,83.35,0.89,0.1,1021,0.6,359,2.5
16,10.5,1.04,0.03,0,2.5,269,57.69,73.66,0.89,0.1,1021,0.6,180,2.7
17,12.7,1.01,0.03,0,1.4,427,45.98,65.43,0.89,0.1,1021,0.6,1,2.7
18,14.6,1.16,0.027,0,0.0,541,36.78,59.39,0.89,0.1,1021,0.6,179,2.4
19,15.8,1.15,0.027,0,-0.3,597,33.35,56.3,0.88,0.1,1020,0.6,358,2.0
20,16.5,1.15,0.027,0,0.8,591,34.45,56.64,0.88,0.1,1019,0.6,357,1.6
21,16.8,1.2,0.027,0,1.1,523,34.74,60.36,0.88,0.1,1019,0.6,355,1.3
22,16.7,1.22,0.028,0,1.0,400,34.64,66.89,0.89,0.1,1018,0.6,339,1.2
23,15.3,1.21,0.032,0,1.2,233,38.33,75.46,0.89,0.1,1018,0.7,310,1.2
0,12.8,1.21,0.034,0,5.2,60,59.76,85.34,0.89,0.1,1019,0.7,290,1.6
1,11.1,1.23,0.032,0,5.2,0,66.86,96.44,0.89,0.1,1019,0.7,286,2.2
2,10.2,1.24,0.031,0,6.3,0,76.69,107.93,0.88,0.1,1019,0.8,288,2.4
3,9.5,1.23,0.03,0,7.4,0,86.49,119.71,0.88,0.1,1019,0.8,292,2.3
4,8.9,1.21,0.029,3,7.9,0,93.36,131.5,0.88,0.1,1019,0.7,296,2.2
5,8.7,1.19,0.031,3,8.1,0,96.33,142.9,0.89,0.1,1019,0.7,299,2.0
6,8.8,1.18,0.032,3,8.2,0,95.99,153.04,0.89,0.1,1019,0.7,302,1.8
7,9.0,1.17,0.033,3,8.1,0,94.35,159.61,0.89,0.1,1019,0.7,305,1.5
8,9.3,1.18,0.033,3,8.0,0,91.44,158.85,0.89,0.1,1019,0.7,310,1.1
9,9.2,1.19,0.035,3,7.7,0,90.49,151.35,0.89,0.1,1020,0.7,324,0.8
10,8.8,1.21,0.036,3,7.4,0,91.0,140.87,0.89,0.1,1020,0.8,171,0.7
11,8.3,1.22,0.038,3,7.0,0,91.44,129.37,0.89,0.1,1020,0.8,21,0.8
12,7.6,1.23,0.04,3,6.4,0,92.38,117.56,0.89,0.1,1020,0.9,40,0.9
13,6.8,1.26,0.041,3,5.8,0,93.54,105.83,0.88,0.1,1020,0.9,52,1.1
14,6.4,1.28,0.041,3,5.2,0,91.85,94.44,0.88,0.1,1020,0.9,54,1.3
15,7.2,1.29,0.043,0,4.7,82,84.14,83.55,0.89,0.1,1021,1.0,49,1.6
16,9.1,1.3,0.046,0,4.4,255,72.23,73.88,0.89,0.1,1021,1.0,47,1.8
17,11.4,1.32,0.047,0,4.3,409,61.86,65.67,0.89,0.1,1021,1.0,53,1.8
18,13.4,1.38,0.047,0,4.0,521,52.87,59.65,0.89,0.1,1021,1.0,65,1.8
19,14.8,1.4,0.047,0,3.0,576,45.2,56.56,0.89,0.1,1020,1.0,77,1.6
20,15.5,1.43,0.049,0,2.7,568,42.21,56.89,0.9,0.1,1019,1.0,85,1.4
21,15.8,1.04,0.064,0,3.2,499,42.81,60.59,0.9,0.1,1019,1.0,85,1.0
22,15.7,1.04,0.065,0,3.1,373,42.76,67.08,0.9,0.1,1018,1.0,77,0.7
23,14.9,1.05,0.066,0,2.4,213,42.88,75.63,0.9,0.1,1018,1.0,41,0.5
0,13.2,1.05,0.068,7,4.6,47,55.82,85.49,0.9,0.1,1019,1.0,178,0.7
1,11.6,1.03,0.069,3,4.2,0,60.57,96.57,0.9,0.1,1019,1.0,346,1.3
2,10.5,1.01,0.069,7,3.8,0,63.08,108.05,0.9,0.1,1020,0.9,354,1.7
3,9.8,0.99,0.069,7,3.5,0,64.91,119.82,0.9,0.1,1020,0.9,187,1.8
4,9.3,0.96,0.069,7,3.3,0,66.16,131.62,0.9,0.1,1020,0.9,20,1.8
5,8.8,0.93,0.068,3,3.2,0,67.7,143.04,0.9,0.1,1020,0.9,31,1.8
6,8.2,0.91,0.067,3,3.0,0,69.74,153.21,0.9,0.1,1020,0.9,40,1.8
7,7.7,0.89,0.066,3,2.9,0,71.88,159.85,0.9,0.1,1020,0.9,44,1.7
8,7.1,0.87,0.066,3,3.0,0,75.22,159.11,0.9,0.1,1020,0.9,42,1.8
9,6.7,0.85,0.065,3,3.1,0,77.99,151.56,0.9,0.1,1020,0.9,36,1.9
10,6.4,0.83,0.065,3,3.3,0,80.4,141.06,0.9,0.1,1021,0.9,31,2.0
11,6.1,0.81,0.064,3,3.4,0,82.76,129.54,0.9,0.1,1021,0.9,27,2.1
12,5.9,0.79,0.064,3,3.4,0,84.16,117.74,0.9,0.1,1021,0.9,26,2.1
13,5.7,0.78,0.063,3,3.4,0,85.1,106.01,0.9,0.1,1022,0.8,26,2.1
14,5.8,0.78,0.061,3,3.3,0,83.79,94.63,0.9,0.1,1022,0.8,25,2.1
15,7.3,0.79,0.059,0,3.3,77,75.57,83.75,0.9,0.1,1023,0.8,21,2.2
16,9.8,0.8,0.058,0,3.4,250,64.19,74.1,0.9,0.1,1023,0.8,19,2.4
17,12.4,0.82,0.055,0,2.8,411,52.05,65.91,0.89,0.1,1023,0.7,19,2.4
18,14.7,0.95,0.035,0,2.4,527,43.49,59.91,0.89,0.1,1023,0.7,20,2.2
19,16.6,0.96,0.036,0,2.9,583,39.94,56.82,0.88,0.1,1023,0.7,23,1.9
20,17.8,0.98,0.037,0,2.9,580,36.94,57.14,0.88,0.1,1022,0.6,26,1.7
21,18.6,1.02,0.037,0,2.0,513,33.02,60.81,0.88,0.1,1022,0.6,23,1.6
22,18.8,1.03,0.037,0,1.2,390,30.66,67.28,0.87,0.1,1022,0.6,10,1.3
23,17.5,1.05,0.036,0,1.9,227,35.18,75.79,0.87,0.1,1022,0.6,158,1.0
0,14.8,1.08,0.036,0,5.7,56,54.39,85.63,0.86,0.1,1023,0.6,310,1.3
1,12.6,1.11,0.035,0,5.0,0,60.03,96.69,0.86,0.1,1023,0.6,309,1.6
2,11.7,1.13,0.034,0,5.6,0,66.27,108.16,0.86,0.1,1024,0.6,322,1.7
3,11.1,1.15,0.033,0,5.9,0,70.24,119.93,0.86,0.1,1024,0.6,337,1.9
4,10.6,1.17,0.031,0,5.5,0,70.95,131.73,0.86,0.1,1024,0.6,352,2.2
5,10.0,1.2,0.029,0,4.5,0,68.67,143.16,0.86,0.1,1025,0.6,186,2.4
6,9.5,1.23,0.027,0,3.3,0,65.45,153.38,0.86,0.1,1025,0.5,17,2.5
7,9.0,1.25,0.025,0,2.5,0,63.9,160.08,0.86,0.1,1025,0.5,25,2.6
8,8.5,1.25,0.025,0,2.0,0,63.53,159.36,0.87,0.1,1025,0.5,29,2.6
9,8.0,1.24,0.024,3,1.6,0,64.14,151.78,0.87,0.1,1025,0.4,31,2.5
10,7.6,1.21,0.024,3,1.4,0,64.98,141.25,0.87,0.1,1025,0.4,30,2.4
11,7.2,1.19,0.024,3,1.3,0,66.09,129.72,0.87,0.1,1026,0.4,31,2.3
12,6.8,1.17,0.024,3,1.2,0,67.36,117.91,0.87,0.1,1026,0.4,32,2.2
13,6.5,1.14,0.024,3,1.1,0,68.22,106.19,0.87,0.1,1026,0.4,34,2.1
14,6.4,1.13,0.024,3,0.9,0,68.06,94.82,0.87,0.1,1027,0.4,37,2.1
15,8.0,1.11,0.025,0,1.1,82,61.66,83.95,0.87,0.1,1027,0.4,39,2.0
16,10.5,1.11,0.027,0,1.3,262,53.08,74.32,0.87,0.1,1028,0.4,43,2.0
17,12.9,1.1,0.028,0,0.6,421,42.96,66.15,0.88,0.1,1028,0.4,46,1.9
18,14.9,1.06,0.031,0,0.3,536,36.91,60.15,0.88,0.1,1028,0.4,45,1.6
19,16.5,1.07,0.032,0,1.6,593,36.65,57.07,0.88,0.1,1027,0.4,40,1.2
20,17.8,1.07,0.033,0,1.5,586,33.45,57.38,0.89,0.1,1026,0.4,35,1.1
21,18.6,0.82,0.04,0,-0.1,517,28.38,61.03,0.89,0.1,1025,0.4,32,1.0
22,18.7,0.83,0.041,0,-1.1,393,26.28,67.46,0.89,0.1,1025,0.4,19,0.8
23,17.7,0.84,0.042,0,-0.2,227,29.72,75.95,0.89,0.1,1025,0.4,165,0.7
0,15.8,0.85,0.043,0,3.2,55,42.83,85.76,0.89,0.1,1025,0.4,309,0.9
1,13.9,0.86,0.045,8,2.7,0,46.79,96.81,0.89,0.1,1025,0.4,296,1.3
2,12.4,0.88,0.048,8,4.4,0,58.27,108.26,0.89,0.1,1025,0.4,297,1.5
3,11.6,0.91,0.051,0,5.7,0,66.89,120.03,0.89,0.1,1026,0.5,303,1.6
4,11.3,0.94,0.053,8,6.6,0,73.04,131.83,0.9,0.1,1026,0.5,313,1.6
5,11.2,0.96,0.055,8,7.0,0,75.57,143.28,0.9,0.1,1026,0.5,328,1.5
6,11.1,0.99,0.056,8,6.9,0,75.12,153.54,0.9,0.1,1025,0.5,347,1.3
7,10.7,1.01,0.057,3,6.3,0,74.02,160.31,0.9,0.1,1025,0.5,191,1.2
8,10.0,1.03,0.06,8,5.4,0,73.32,159.6,0.9,0.1,1025,0.6,29,1.3
9,9.2,1.05,0.064,0,4.7,0,73.55,151.99,0.9,0.1,1025,0.6,36,1.5
10,8.5,1.07,0.067,3,3.9,0,72.92,141.44,0.89,0.1,1025,0.6,38,1.8
11,7.7,1.09,0.064,8,3.1,0,72.85,129.89,0.89,0.1,1024,0.6,39,2.0
12,6.8,1.1,0.059,8,2.5,0,73.9,118.09,0.88,0.1,1024,0.6,38,2.1
13,6.0,1.1,0.059,7,2.0,0,75.26,106.37,0.89,0.1,1024,0.7,38,2.1
14,5.9,1.1,0.061,7,1.7,0,74.3,95.01,0.89,0.1,1024,0.7,38,2.1
15,7.3,1.09,0.064,8,1.9,49,68.47,84.15,0.9,0.1,1025,0.7,39,2.1
16,9.2,1.09,0.068,8,2.0,169,60.56,74.54,0.91,0.1,1025,0.8,41,2.0
17,11.0,1.09,0.073,7,1.7,310,52.73,66.38,0.92,0.1,1024,0.8,41,1.7
18,12.9,1.23,0.065,7,1.5,235,45.89,60.4,0.92,0.1,1024,0.8,31,1.3
19,14.5,1.25,0.067,0,1.1,532,40.26,57.32,0.92,0.1,1023,0.9,186,1.1
20,15.5,1.27,0.07,8,1.5,447,38.64,57.61,0.92,0.1,1023,0.9,345,1.0
21,16.2,1.42,0.063,0,2.4,450,39.62,61.24,0.91,0.1,1022,0.9,337,0.9
22,16.5,1.51,0.056,8,2.3,321,38.57,67.64,0.89,0.1,1021,0.9,321,0.9
23,15.4,1.58,0.05,0,3.2,201,43.91,76.1,0.87,0.1,1021,0.8,298,1.1
0,12.9,1.61,0.048,0,6.5,43,65.19,85.88,0.87,0.1,1021,0.8,286,1.5
1,11.0,1.62,0.048,0,6.3,0,72.58,96.92,0.86,0.1,1021,0.8,288,2.1
2,10.0,1.6,0.049,0,7.7,0,85.42,108.36,0.87,0.1,1021,0.8,293,2.3
3,9.4,1.56,0.052,0,9.2,0,98.86,120.12,0.88,0.1,1021,0.9,298,2.4
4,9.1,1.53,0.055,0,9.1,0,100.0,131.93,0.89,0.1,1021,1.0,301,2.3
5,8.9,1.53,0.058,0,8.9,0,100.0,143.4,0.89,0.1,1020,1.1,303,2.2
6,8.7,1.53,0.059,3,8.7,0,100.0,153.7,0.9,0.1,1020,1.1,305,2.2
7,8.5,1.53,0.057,3,8.5,0,100.0,160.53,0.9,0.1,1019,1.3,310,2.2
8,8.4,1.53,0.054,3,8.3,0,99.28,159.85,0.9,0.1,1019,1.4,316,2.1
9,8.3,1.53,0.055,3,7.9,0,97.03,152.2,0.9,0.1,1019,1.6,320,2.1
10,8.1,1.54,0.055,3,7.4,0,95.43,141.62,0.9,0.1,1018,1.6,321,2.1
11,7.8,1.55,0.053,3,6.9,0,94.19,130.07,0.89,0.1,1018,1.5,323,2.2
12,7.4,1.54,0.052,8,6.5,0,94.16,118.26,0.89,0.1,1018,1.4,330,2.3
13,7.1,1.54,0.048,8,5.9,0,92.19,106.55,0.88,0.1,1018,1.1,339,2.3
14,7.1,1.5,0.042,3,5.2,0,88.01,95.2,0.88,0.1,1019,0.8,344,2.2
15,8.6,1.44,0.04,0,4.9,71,77.35,84.35,0.88,0.1,1019,0.7,345,1.9
16,10.8,1.35,0.04,0,5.3,246,68.72,74.75,0.88,0.1,1019,0.6,345,2.0
17,13.1,1.24,0.039,0,4.8,402,57.01,66.61,0.88,0.1,1018,0.6,350,2.4
18,15.0,0.93,0.045,0,2.9,514,44.27,60.64,0.89,0.1,1018,0.6,177,2.6
19,16.3,0.82,0.045,0,2.7,575,39.98,57.56,0.89,0.1,1017,0.5,2,2.5
20,17.0,0.78,0.041,0,2.0,571,36.6,57.84,0.89,0.1,1016,0.5,5,2.6
21,17.4,0.8,0.036,0,1.4,505,34.06,61.44,0.89,0.1,1016,0.5,4,2.6
22,17.3,0.79,0.035,0,1.0,385,33.33,67.82,0.89,0.1,1016,0.5,179,2.5
23,15.8,0.81,0.033,0,1.4,223,37.59,76.25,0.89,0.1,1016,0.4,349,1.9
0,13.1,0.85,0.03,0,3.4,53,51.86,86.0,0.88,0.1,1016,0.4,340,1.7
1,11.4,0.86,0.03,0,3.6,0,58.54,97.03,0.88,0.1,1016,0.4,336,2.0
2,10.7,0.86,0.029,0,3.5,0,61.08,108.46,0.88,0.1,1017,0.4,337,2.3
3,10.2,0.87,0.028,0,3.3,0,62.32,120.21,0.88,0.1,1017,0.4,344,2.5
4,9.7,0.9,0.026,0,2.7,0,61.57,132.02,0.87,0.1,1017,0.4,175,2.6
5,9.1,0.93,0.025,0,1.6,0,59.4,143.5,0.87,0.1,1017,0.4,8,2.7
6,8.4,0.96,0.024,0,0.9,0,59.4,153.84,0.87,0.1,1018,0.4,20,2.6
7,7.7,0.99,0.024,0,0.6,0,60.76,160.75,0.87,0.1,1018,0.4,28,2.7
8,7.3,1.0,0.025,0,0.4,0,61.67,160.08,0.87,0.1,1018,0.4,33,2.8
9,6.8,1.02,0.025,0,0.3,0,63.22,152.4,0.87,0.1,1018,0.4,36,2.8
10,6.4,1.02,0.026,0,0.0,0,63.46,141.8,0.87,0.1,1018,0.4,38,2.9
11,6.1,1.03,0.026,3,-0.3,0,63.74,130.24,0.87,0.1,1019,0.4,40,2.8
12,5.7,1.03,0.027,3,-0.4,0,64.92,118.43,0.87,0.1,1019,0.4,42,2.8
13,5.4,1.03,0.027,3,-0.5,0,65.63,106.72,0.87,0.1,1019,0.4,44,2.7
14,5.4,1.03,0.027,3,-0.7,0,64.87,95.38,0.87,0.1,1020,0.4,45,2.7
15,6.8,1.04,0.028,0,-0.8,70,58.52,84.54,0.87,0.1,1020,0.4,46,2.9
16,9.2,1.04,0.029,0,-1.1,249,48.66,74.96,0.88,0.1,1021,0.4,46,3.2
17,11.5,1.02,0.03,0,-1.7,407,39.95,66.84,0.88,0.1,1021,0.4,49,3.2
18,13.6,0.96,0.035,0,-2.0,520,33.95,60.88,0.89,0.1,1021,0.4,54,3.0
19,15.3,0.95,0.036,0,-1.9,558,30.62,57.79,0.89,0.1,1021,0.5,59,2.5
20,16.4,0.95,0.038,0,-0.5,568,31.75,58.06,0.89,0.1,1020,0.5,65,2.0
21,16.9,0.96,0.04,0,0.5,501,32.87,61.64,0.89,0.1,1020,0.5,67,1.7
22,16.8,0.98,0.04,0,0.7,379,33.69,67.99,0.89,0.1,1020,0.5,66,1.4
23,15.3,1.0,0.041,0,1.4,217,38.86,76.39,0.89,0.1,1020,0.5,57,1.2
0,12.8,1.01,0.041,0,4.5,43,56.86,86.11,0.89,0.1,1020,0.5,48,1.2
1,11.3,1.02,0.04,8,3.3,0,57.76,97.13,0.89,0.1,1020,0.5,46,1.6
2,10.7,1.02,0.04,8,2.8,0,58.06,108.54,0.88,0.1,1021,0.5,46,1.8
3,10.1,1.03,0.04,3,2.2,0,58.1,120.29,0.88,0.1,1021,0.5,48,1.9
4,9.5,1.03,0.04,3,1.8,0,58.57,132.1,0.88,0.1,1021,0.5,53,2.0
5,8.9,1.03,0.04,5,1.5,0,59.65,143.6,0.88,0.1,1022,0.5,58,2.1
6,8.3,1.04,0.04,0,1.2,0,60.92,153.98,0.88,0.1,1022,0.5,64,2.2
7,7.7,1.05,0.04,0,1.0,0,62.72,160.95,0.88,0.1,1022,0.5,66,2.2
8,7.2,1.05,0.041,0,1.0,0,64.58,160.32,0.88,0.1,1022,0.5,65,2.3
9,6.7,1.06,0.042,0,0.9,0,66.58,152.61,0.88,0.1,1022,0.5,61,2.4
10,6.3,1.07,0.042,3,0.8,0,67.78,141.98,0.89,0.1,1022,0.5,56,2.5
11,5.8,1.08,0.042,3,0.6,0,69.26,130.41,0.89,0.1,1022,0.5,52,2.5
12,5.3,1.09,0.042,3,0.5,0,70.99,118.6,0.89,0.1,1023,0.5,50,2.6
13,5.0,1.09,0.042,3,0.3,0,71.77,106.9,0.89,0.1,1023,0.5,49,2.8
14,5.0,1.09,0.042,3,0.1,0,70.78,95.57,0.89,0.1,1024,0.5,50,2.8
15,6.3,1.08,0.042,0,-0.1,70,63.79,84.73,0.89,0.1,1024,0.5,52,2.9
16,8.7,1.07,0.041,0,-0.4,240,52.98,75.17,0.89,0.1,1024,0.5,55,3.1
17,11.3,1.07,0.042,0,-0.7,398,43.54,67.06,0.89,0.1,1024,0.5,56,3.2
18,13.6,1.13,0.039,0,-0.8,512,37.17,61.11,0.89,0.1,1024,0.5,60,3.0
19,15.3,1.12,0.041,0,-0.1,569,35.02,58.02,0.89,0.1,1024,0.5,63,2.5
20,16.3,1.11,0.044,0,1.2,564,36.04,58.28,0.9,0.1,1023,0.5,64,1.9
21,16.9,1.14,0.042,0,1.5,493,35.38,61.83,0.89,0.1,1022,0.5,61,1.6
22,16.8,1.13,0.042,0,1.3,377,35.08,68.15,0.89,0.1,1022,0.5,57,1.4
23,15.2,1.13,0.042,0,2.2,215,41.49,76.52,0.89,0.1,1021,0.5,50,1.2
0,12.7,1.14,0.042,0,4.7,41,58.17,86.22,0.89,0.1,1021,0.5,42,1.3
1,11.4,1.15,0.043,0,3.6,0,58.71,97.22,0.89,0.1,1021,0.5,39,1.4
2,10.8,1.16,0.044,0,3.6,0,61.07,108.62,0.9,0.1,1021,0.6,39,1.5
3,10.4,1.16,0.045,0,3.2,0,61.15,120.37,0.9,0.1,1022,0.6,42,1.6
4,9.9,1.17,0.044,0,2.8,0,61.14,132.18,0.89,0.1,1022,0.6,46,1.7
5,9.1,1.18,0.041,0,2.5,0,63.19,143.7,0.88,0.1,1022,0.6,48,1.8
6,8.2,1.19,0.037,0,1.9,0,64.59,154.11,0.88,0.1,1022,0.6,50,1.9
7,7.6,1.19,0.036,0,1.5,0,65.1,161.15,0.88,0.1,1021,0.6,50,2.0
8,7.0,1.18,0.036,0,1.1,0,66.05,160.55,0.88,0.1,1021,0.6,49,2.1
9,6.4,1.18,0.036,0,0.9,0,68.04,152.81,0.88,0.1,1021,0.6,48,2.2
