Hour,Temperature,Alpha,AOD,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2,17.7,0.98,0.086,0,12.3,136,70.69,79.61,0.93,0.12,1006,1.3,267,3.1
3,16.0,0.95,0.089,0,12.8,6,81.15,89.97,0.94,0.12,1007,1.3,264,3.0
4,15.0,0.92,0.09,0,13.0,0,87.58,100.42,0.94,0.12,1007,1.3,263,3.1
5,14.3,0.92,0.088,0,12.9,0,91.36,108.95,0.94,0.12,1007,1.3,264,3.1
6,13.9,0.92,0.086,0,12.8,0,93.2,115.55,0.94,0.12,1007,1.3,266,3.0
7,13.6,0.92,0.085,0,12.7,0,94.43,119.53,0.94,0.12,1006,1.3,268,3.0
8,13.3,0.9,0.086,0,12.7,0,95.85,120.36,0.94,0.12,1006,1.3,269,2.9
9,13.0,0.88,0.089,0,12.6,0,97.72,117.92,0.94,0.12,1006,1.3,269,2.8
10,12.8,0.9,0.086,0,12.6,0,98.99,112.55,0.94,0.12,1006,1.4,271,2.7
11,12.7,0.95,0.08,0,12.6,0,99.49,104.91,0.94,0.12,1006,1.4,272,2.6
12,13.0,0.98,0.078,0,12.6,0,97.5,95.64,0.94,0.12,1007,1.5,274,2.7
13,14.2,0.99,0.077,0,12.6,55,90.29,85.07,0.94,0.12,1007,1.5,276,3.0
14,16.1,0.99,0.077,0,12.7,231,80.26,74.03,0.94,0.12,1007,1.5,279,3.0
15,18.2,1.0,0.076,0,12.8,383,70.83,62.46,0.94,0.12,1008,1.5,279,2.9
16,20.2,1.01,0.073,0,12.8,631,62.38,50.66,0.94,0.12,1008,1.5,277,3.0
17,21.9,1.01,0.072,0,12.7,798,55.77,38.93,0.93,0.12,1008,1.5,273,3.2
18,23.1,0.97,0.094,0,12.4,922,50.95,27.85,0.92,0.12,1007,1.5,270,3.4
19,23.7,0.96,0.088,0,12.1,997,48.12,18.96,0.93,0.12,1007,1.5,268,3.8
20,23.9,0.94,0.081,0,11.7,1015,46.31,16.61,0.93,0.12,1007,1.5,268,4.1
21,23.6,0.94,0.063,0,11.3,974,45.84,22.94,0.93,0.12,1007,1.4,270,4.4
22,23.1,0.91,0.057,0,10.8,875,45.88,33.26,0.93,0.12,1006,1.4,272,4.5
23,22.3,0.88,0.054,0,10.5,726,47.29,44.77,0.93,0.12,1006,1.4,275,4.6
0,21.3,0.85,0.054,0,10.5,541,50.0,56.58,0.93,0.12,1006,1.3,276,4.5
1,19.8,0.82,0.055,0,10.6,337,55.26,68.31,0.93,0.12,1006,1.3,276,4.4
2,17.9,0.81,0.057,0,11.0,138,64.05,79.69,0.93,0.12,1007,1.3,274,4.2
3,16.0,0.81,0.06,0,11.5,6,74.86,90.04,0.93,0.12,1007,1.2,270,4.0
4,14.9,0.8,0.064,0,11.9,0,82.48,100.51,0.93,0.12,1007,1.1,268,3.9
5,14.2,0.8,0.069,0,12.1,0,87.02,109.07,0.93,0.12,1007,1.1,269,3.8
6,13.8,0.8,0.074,0,12.1,0,89.38,115.68,0.93,0.12,1007,1.0,270,3.7
7,13.4,0.82,0.077,0,12.1,0,91.59,119.68,0.93,0.12,1007,1.0,269,3.6
8,13.0,0.85,0.077,0,12.0,0,93.82,120.52,0.92,0.12,1007,0.9,268,3.4
9,12.6,0.88,0.079,0,12.0,0,96.43,118.07,0.92,0.12,1007,0.9,268,3.3
10,12.3,0.92,0.079,3,12.0,0,98.2,112.7,0.92,0.12,1007,0.9,269,3.2
11,12.1,0.98,0.079,3,12.0,0,99.03,105.05,0.91,0.12,1007,0.8,270,3.1
12,12.2,1.03,0.079,3,11.9,0,97.89,95.76,0.91,0.12,1008,0.8,270,3.0
13,13.4,1.08,0.079,0,11.8,55,90.08,85.18,0.91,0.12,1008,0.8,270,3.0
14,15.2,1.12,0.077,3,11.7,137,79.38,74.14,0.9,0.12,1008,0.8,270,2.9
15,17.3,1.16,0.075,3,11.7,262,69.55,62.56,0.9,0.12,1009,0.8,268,2.7
16,19.3,1.2,0.073,0,11.6,613,61.2,50.76,0.9,0.12,1009,0.9,265,2.7
17,20.9,1.22,0.071,0,11.4,814,54.67,39.04,0.9,0.12,1009,0.9,262,2.8
18,22.1,1.11,0.084,0,11.4,939,50.84,27.97,0.9,0.12,1009,0.9,261,3.1
19,22.8,1.11,0.081,0,11.3,1013,48.17,19.11,0.9,0.12,1009,0.9,261,3.4
20,22.8,1.11,0.079,0,11.4,1026,48.59,16.76,0.9,0.12,1008,1.0,262,3.7
21,22.7,0.93,0.099,0,11.6,979,49.46,23.05,0.9,0.12,1008,1.0,264,3.8
22,22.4,0.93,0.093,0,11.5,878,50.24,33.34,0.9,0.12,1008,1.0,267,3.8
23,21.7,0.94,0.088,0,11.5,728,52.29,44.84,0.9,0.12,1007,1.0,268,3.8
0,20.7,0.95,0.083,0,11.7,541,56.17,56.65,0.9,0.12,1007,1.0,269,3.7
1,19.3,0.96,0.079,0,11.7,336,61.35,68.38,0.9,0.12,1007,0.9,269,3.6
2,17.4,0.97,0.076,0,11.8,136,69.45,79.76,0.9,0.12,1007,0.9,267,3.3
3,15.8,0.98,0.074,0,12.1,5,78.42,90.11,0.9,0.12,1007,0.9,265,3.0
4,14.8,0.98,0.072,0,12.2,0,84.68,100.62,0.9,0.12,1007,0.9,264,3.0
5,14.2,0.98,0.071,0,12.3,0,88.52,109.19,0.91,0.12,1007,0.9,265,3.0
6,13.7,0.99,0.069,0,12.4,0,91.65,115.82,0.9,0.12,1007,0.9,265,2.8
7,13.3,1.01,0.065,0,12.4,0,93.98,119.83,0.9,0.12,1006,0.9,265,2.7
8,13.0,1.04,0.062,0,12.3,0,95.78,120.68,0.9,0.12,1006,0.9,265,2.6
9,12.6,1.06,0.06,0,12.4,0,98.46,118.23,0.9,0.12,1006,0.9,267,2.5
10,12.3,1.12,0.057,0,12.3,0,99.75,112.86,0.9,0.12,1006,1.0,269,2.5
11,12.0,1.15,0.055,0,12.0,0,100.0,105.19,0.9,0.12,1006,1.0,273,2.4
12,12.3,1.18,0.054,0,12.0,0,98.15,95.89,0.9,0.12,1006,1.0,276,2.4
13,13.7,1.22,0.053,0,12.0,53,89.18,85.3,0.9,0.12,1006,1.1,276,2.4
14,16.0,1.24,0.052,0,12.0,204,77.02,74.25,0.9,0.12,1006,1.1,275,2.3
15,18.5,1.27,0.051,0,12.0,441,65.79,62.67,0.9,0.12,1007,1.1,272,2.2
16,21.0,1.29,0.05,0,11.8,639,55.84,50.86,0.9,0.12,1007,1.2,270,2.1
17,23.2,1.3,0.049,0,11.7,810,48.4,39.15,0.9,0.12,1007,1.2,268,2.2
18,24.9,1.43,0.043,0,11.5,936,43.05,28.09,0.9,0.12,1006,1.2,264,2.4
19,25.9,1.4,0.044,0,11.3,1009,39.98,19.27,0.9,0.12,1006,1.3,261,2.8
20,26.2,1.35,0.045,0,11.1,1023,38.76,16.92,0.91,0.12,1006,1.3,262,3.1
21,26.2,0.94,0.069,0,10.9,975,38.45,23.16,0.91,0.12,1005,1.3,265,3.4
22,25.9,0.93,0.068,0,10.6,873,38.24,33.42,0.91,0.12,1005,1.3,268,3.6
23,25.1,0.91,0.068,0,10.2,723,38.96,44.91,0.92,0.12,1004,1.3,271,3.8
0,23.8,0.89,0.068,0,10.0,537,41.55,56.72,0.92,0.12,1004,1.3,274,3.8
1,21.9,0.88,0.066,0,10.2,332,47.46,68.46,0.92,0.12,1004,1.3,276,3.7
2,19.5,0.89,0.065,0,10.7,134,56.63,79.85,0.92,0.12,1004,1.4,275,3.4
3,17.5,0.89,0.063,0,11.3,5,67.0,90.19,0.93,0.12,1004,1.5,273,3.3
4,16.4,0.89,0.064,0,11.8,0,74.14,100.73,0.93,0.12,1004,1.5,272,3.3
5,15.6,0.88,0.065,0,12.0,0,79.3,109.32,0.93,0.12,1004,1.6,270,3.2
6,15.1,0.87,0.068,0,12.2,0,82.83,115.96,0.94,0.12,1004,1.7,269,3.1
7,14.6,0.85,0.07,0,12.3,0,86.09,119.99,0.94,0.12,1003,1.7,269,3.0
8,14.3,0.85,0.07,0,12.3,0,88.02,120.85,0.94,0.12,1003,1.8,273,3.0
9,13.9,0.85,0.071,0,12.4,0,90.46,118.4,0.94,0.12,1003,1.8,279,3.0
10,13.5,0.87,0.07,0,12.3,0,92.58,113.01,0.94,0.12,1003,1.9,278,2.9
11,13.2,0.91,0.066,0,12.2,0,93.9,105.34,0.94,0.12,1003,1.9,274,2.8
12,13.2,0.97,0.062,0,12.2,0,93.38,96.03,0.93,0.12,1003,1.9,271,2.8
13,14.2,1.02,0.059,0,12.1,51,87.12,85.42,0.93,0.12,1003,1.9,268,2.9
14,16.3,1.07,0.057,0,12.0,225,75.59,74.37,0.93,0.12,1003,1.9,267,2.9
15,18.7,1.12,0.056,0,11.6,427,63.55,62.77,0.93,0.12,1003,1.9,267,2.9
16,21.0,1.14,0.056,0,11.5,622,54.4,50.97,0.93,0.12,1003,2.0,265,2.9
17,22.8,1.15,0.057,0,11.2,787,47.94,39.27,0.93,0.12,1003,2.0,262,3.1
18,24.0,0.98,0.074,0,10.7,910,43.27,28.22,0.93,0.12,1003,2.0,261,3.4
19,24.5,0.98,0.073,0,10.8,984,42.25,19.43,0.93,0.12,1003,2.0,261,3.6
20,24.5,0.97,0.073,0,10.9,997,42.48,17.09,0.93,0.12,1003,2.0,264,3.8
21,24.4,0.88,0.086,0,10.8,951,42.52,23.28,0.93,0.12,1003,2.1,267,4.0
22,24.0,0.89,0.085,0,10.6,850,42.96,33.51,0.93,0.12,1002,2.1,269,4.0
23,23.4,0.9,0.086,0,10.5,700,44.16,44.99,0.93,0.12,1002,2.2,270,3.9
0,22.3,0.92,0.088,0,10.4,517,46.82,56.79,0.94,0.12,1002,2.3,271,3.8
1,20.7,0.96,0.088,0,10.3,317,51.31,68.54,0.94,0.12,1002,2.3,272,3.7
2,18.8,1.0,0.086,0,10.4,126,58.2,79.93,0.94,0.12,1002,2.3,270,3.5
3,17.2,1.05,0.083,0,10.9,5,66.38,90.89,0.94,0.12,1003,2.3,267,3.3
4,16.4,1.08,0.082,0,11.4,0,72.11,100.84,0.94,0.12,1003,2.3,266,3.2
5,15.8,1.09,0.083,0,11.6,0,76.27,109.45,0.94,0.12,1003,2.3,265,3.1
6,15.4,1.1,0.085,0,11.8,0,79.34,116.12,0.94,0.12,1003,2.4,263,3.0
7,15.1,1.1,0.088,0,12.0,0,81.83,120.16,0.95,0.12,1004,2.4,261,2.9
8,14.8,1.09,0.092,0,12.1,0,84.13,121.02,0.95,0.12,1004,2.4,260,2.8
9,14.4,1.07,0.096,0,12.2,0,86.78,118.57,0.95,0.12,1004,2.5,258,2.7
10,14.1,1.04,0.1,0,12.2,0,88.57,113.17,0.95,0.12,1004,2.5,257,2.7
11,13.9,1.03,0.102,0,12.2,0,89.61,105.49,0.95,0.12,1005,2.5,256,2.7
12,13.9,1.01,0.103,0,12.2,0,89.39,96.16,0.95,0.12,1005,2.5,258,2.8
13,14.9,1.01,0.101,0,12.1,46,83.59,85.54,0.95,0.12,1006,2.5,261,3.1
14,16.7,1.06,0.093,0,11.7,214,72.47,74.48,0.95,0.12,1006,2.5,264,3.3
15,18.8,1.09,0.086,0,11.5,414,62.45,62.88,0.95,0.12,1007,2.5,264,3.2
16,20.8,1.11,0.082,0,11.4,554,54.87,51.08,0.94,0.12,1007,2.4,260,3.1
17,22.7,1.12,0.079,0,11.1,777,47.78,39.38,0.94,0.12,1008,2.4,255,3.1
18,24.1,1.29,0.065,0,10.8,905,43.08,28.35,0.94,0.12,1008,2.3,250,3.1
19,24.9,1.32,0.062,0,10.4,980,40.07,19.59,0.94,0.12,1008,2.3,249,3.3
20,25.2,1.34,0.058,0,10.2,995,38.93,17.26,0.93,0.12,1008,2.2,251,3.5
21,25.1,0.96,0.083,0,10.0,950,38.5,23.4,0.93,0.12,1007,2.1,255,3.8
22,24.8,0.97,0.077,0,9.6,853,38.29,33.6,0.93,0.12,1007,2.0,260,3.9
23,24.2,1.0,0.073,0,9.3,708,38.81,45.07,0.93,0.12,1007,1.9,266,4.0
0,23.1,1.04,0.069,0,9.1,525,40.94,56.87,0.92,0.12,1007,1.9,270,3.9
1,21.5,1.08,0.066,0,9.0,324,44.93,68.62,0.92,0.12,1007,1.8,273,3.7
2,19.3,1.12,0.064,0,9.5,129,52.96,80.03,0.92,0.12,1007,1.8,273,3.4
3,17.3,1.15,0.063,0,10.3,4,63.6,90.99,0.92,0.12,1008,1.8,270,3.1
4,16.1,1.16,0.064,0,11.1,0,72.33,100.97,0.92,0.12,1008,1.8,267,3.1
5,15.4,1.16,0.065,0,11.5,0,77.64,109.59,0.93,0.12,1008,1.9,266,2.9
6,14.9,1.16,0.067,0,11.7,0,81.34,116.27,0.93,0.12,1008,1.9,265,2.8
7,14.4,1.15,0.068,0,11.8,0,84.56,120.33,0.93,0.12,1008,1.9,265,2.7
8,14.0,1.13,0.069,0,11.9,0,86.92,121.2,0.93,0.12,1008,1.9,266,2.6
9,13.6,1.1,0.07,0,12.0,0,89.8,118.75,0.93,0.12,1008,1.9,267,2.6
10,13.2,1.1,0.068,0,12.1,0,92.81,113.34,0.93,0.12,1008,1.8,269,2.5
11,12.9,1.11,0.065,0,12.1,0,94.86,105.64,0.93,0.12,1008,1.8,270,2.4
12,13.0,1.12,0.063,0,12.1,0,94.16,96.3,0.93,0.12,1009,1.7,270,2.5
13,14.1,1.13,0.061,0,12.0,49,87.32,85.66,0.93,0.12,1009,1.6,269,2.8
14,16.1,1.14,0.058,0,11.8,174,75.41,74.6,0.93,0.12,1009,1.6,267,2.9
15,18.2,1.18,0.055,3,11.3,170,63.94,62.99,0.93,0.12,1010,1.5,263,2.9
16,20.3,1.22,0.052,0,10.8,610,54.27,51.19,0.92,0.12,1010,1.5,259,2.9
17,21.9,1.24,0.049,0,10.1,797,46.92,39.5,0.92,0.12,1010,1.4,256,3.0
18,23.2,0.87,0.072,0,9.8,922,42.65,28.49,0.92,0.12,1010,1.4,255,3.1
19,24.0,0.89,0.068,0,9.3,998,39.17,19.76,0.92,0.12,1009,1.4,255,3.3
20,24.2,0.91,0.065,0,9.1,1012,38.22,17.43,0.92,0.12,1009,1.4,257,3.5
21,24.2,0.72,0.083,0,8.9,965,37.8,23.54,0.92,0.12,1009,1.4,261,3.7
22,23.8,0.74,0.079,0,8.7,865,38.16,33.7,0.92,0.12,1008,1.4,264,3.8
23,23.0,0.76,0.076,0,8.5,717,39.61,45.16,0.92,0.12,1008,1.3,267,3.9
0,21.7,0.78,0.073,0,8.5,532,42.73,56.96,0.92,0.12,1008,1.3,270,3.9
1,19.8,0.8,0.069,0,8.8,329,49.16,68.71,0.92,0.12,1009,1.2,272,3.8
2,17.7,0.83,0.066,0,9.3,130,57.89,80.12,0.92,0.12,1009,1.2,272,3.5
3,15.8,0.85,0.063,0,10.1,4,68.87,91.1,0.92,0.12,1009,1.1,270,3.3
4,14.7,0.87,0.062,0,10.8,0,77.63,101.09,0.92,0.12,1010,1.1,269,3.2
5,14.1,0.89,0.06,0,11.2,0,82.8,109.74,0.92,0.12,1010,1.1,270,3.1
6,13.6,0.92,0.058,0,11.4,0,86.51,116.44,0.92,0.12,1009,1.1,270,3.0
7,13.2,0.96,0.057,0,11.5,0,89.45,120.51,0.92,0.12,1009,1.1,271,3.0
8,12.8,1.0,0.055,0,11.6,0,92.27,121.39,0.92,0.12,1009,1.1,272,3.0
9,12.5,1.06,0.052,0,11.7,0,94.66,118.93,0.92,0.12,1009,1.0,273,3.0
10,12.1,1.12,0.05,3,11.7,0,97.37,113.51,0.92,0.12,1009,1.0,274,2.9
11,11.9,1.17,0.048,3,11.7,0,98.56,105.79,0.92,0.12,1009,1.1,275,2.8
12,12.0,1.22,0.048,3,11.6,0,97.61,96.44,0.92,0.12,1009,1.1,275,2.8
13,13.2,1.26,0.047,0,11.6,50,90.05,85.79,0.92,0.12,1010,1.1,274,3.0
14,15.3,1.29,0.045,0,11.5,161,78.18,74.72,0.92,0.12,1010,1.1,270,3.1
15,17.6,1.32,0.044,3,11.4,208,66.96,63.11,0.91,0.12,1010,1.1,267,3.1
16,19.7,1.34,0.043,0,11.3,627,58.25,51.3,0.91,0.12,1011,1.1,266,3.1
17,21.6,1.34,0.042,0,10.9,804,50.7,39.61,0.91,0.12,1011,1.1,264,3.2
18,23.1,0.9,0.063,0,10.3,929,44.39,28.63,0.92,0.12,1011,1.2,263,3.4
19,23.8,0.92,0.061,0,9.9,1004,41.49,19.93,0.92,0.12,1011,1.2,263,3.6
20,24.0,0.94,0.059,0,9.6,1016,40.11,17.62,0.92,0.12,1011,1.3,262,3.7
21,23.9,0.72,0.079,0,9.4,968,39.91,23.67,0.92,0.12,1011,1.3,263,3.8
22,23.5,0.71,0.079,0,9.4,866,40.72,33.81,0.92,0.12,1010,1.3,265,3.9
23,22.6,0.71,0.078,0,9.4,715,43.05,45.25,0.92,0.12,1010,1.3,268,3.9
0,21.4,0.72,0.076,0,9.7,529,47.25,57.05,0.92,0.12,1010,1.3,271,3.9
1,19.9,0.73,0.073,0,9.8,325,52.12,68.81,0.92,0.12,1009,1.2,273,3.7
2,17.9,0.74,0.07,0,10.0,128,59.91,80.23,0.92,0.12,1009,1.2,271,3.4
3,16.1,0.76,0.068,0,10.6,3,69.84,91.22,0.92,0.12,1010,1.2,268,3.2
4,15.0,0.77,0.066,0,11.0,0,77.21,101.23,0.92,0.12,1010,1.2,263,3.2
5,14.3,0.78,0.066,0,11.3,0,82.31,109.89,0.92,0.12,1010,1.3,260,3.2
6,13.8,0.79,0.065,0,11.5,0,86.15,116.61,0.92,0.12,1010,1.3,260,3.1
7,13.4,0.8,0.065,0,11.6,0,88.83,120.7,0.92,0.12,1009,1.3,262,3.1
8,13.1,0.81,0.064,0,11.6,0,90.59,121.58,0.92,0.12,1009,1.3,263,3.1
9,12.6,0.81,0.064,0,11.7,0,93.96,119.12,0.92,0.12,1008,1.3,263,3.0
10,12.2,0.83,0.063,0,11.7,0,96.59,113.68,0.92,0.12,1008,1.3,263,2.9
11,12.0,0.85,0.062,0,11.6,0,97.7,105.95,0.93,0.12,1008,1.3,265,2.9
12,12.1,0.87,0.061,0,11.6,0,96.74,96.58,0.93,0.12,1008,1.3,267,3.0
13,13.2,0.89,0.06,0,11.6,46,89.79,85.91,0.93,0.12,1009,1.2,268,3.2
14,15.0,0.9,0.059,0,11.4,164,79.28,74.84,0.93,0.12,1009,1.2,266,3.3
15,17.1,0.92,0.057,3,11.5,175,69.82,63.22,0.93,0.12,1009,1.2,265,3.2
16,19.3,0.94,0.056,3,11.7,431,61.43,51.42,0.92,0.12,1009,1.2,264,3.0
17,21.3,0.96,0.054,0,11.6,792,54.01,39.73,0.92,0.12,1009,1.2,261,3.0
18,22.8,0.83,0.063,0,11.5,930,48.92,28.77,0.92,0.12,1009,1.1,257,3.1
19,23.6,0.86,0.059,0,11.6,1006,46.94,20.11,0.92,0.12,1009,1.1,255,3.4
20,24.0,0.89,0.055,0,11.7,1021,46.03,17.81,0.92,0.12,1008,1.1,256,3.6
21,24.0,0.66,0.076,0,11.4,974,45.15,23.82,0.92,0.12,1008,1.1,261,3.8
22,23.6,0.68,0.071,0,10.8,874,44.59,33.92,0.92,0.12,1008,1.1,265,3.9
23,22.9,0.72,0.065,0,10.4,723,45.07,45.35,0.92,0.12,1007,1.1,270,4.0
0,21.8,0.78,0.057,0,9.9,537,46.87,57.15,0.92,0.12,1007,1.1,273,4.0
1,20.2,0.86,0.05,0,9.7,332,50.9,68.91,0.92,0.12,1007,1.1,274,3.9
2,18.1,0.95,0.044,0,9.9,132,58.8,80.33,0.92,0.12,1007,1.1,272,3.6
3,16.3,1.01,0.041,0,10.5,3,68.52,91.34,0.92,0.12,1007,1.1,271,3.4
4,15.4,1.04,0.039,0,11.1,0,75.45,101.36,0.92,0.12,1008,1.1,272,3.5
5,14.9,1.04,0.039,0,11.3,0,79.06,110.05,0.92,0.12,1008,1.1,275,3.4
6,14.5,1.04,0.04,0,11.3,0,81.26,116.79,0.92,0.12,1008,1.1,276,3.2
7,14.2,1.03,0.041,0,11.3,0,82.56,120.89,0.92,0.12,1007,1.1,276,3.1
8,13.7,1.02,0.043,0,11.2,0,84.95,121.78,0.93,0.12,1007,1.1,276,3.1
9,13.2,0.99,0.046,0,11.4,0,88.73,119.31,0.93,0.12,1007,1.1,275,3.0
10,12.7,1.0,0.047,0,11.6,0,93.27,113.86,0.93,0.12,1007,1.2,272,3.0
11,12.4,1.03,0.047,0,11.8,0,96.16,106.11,0.93,0.12,1007,1.2,272,3.0
12,12.5,1.05,0.046,0,11.9,0,96.03,96.73,0.93,0.12,1007,1.3,272,3.1
13,13.5,1.05,0.047,0,11.9,46,90.16,86.04,0.93,0.12,1007,1.3,273,3.2
14,15.6,1.04,0.048,0,12.0,200,78.97,74.96,0.93,0.12,1007,1.3,274,3.2
15,18.0,1.03,0.049,0,11.9,418,67.65,63.34,0.93,0.12,1007,1.3,275,3.2
16,20.4,1.01,0.049,0,11.8,627,57.65,51.53,0.92,0.12,1007,1.3,275,3.1
17,22.5,1.0,0.05,0,11.6,796,50.0,39.86,0.92,0.12,1007,1.3,271,3.2
18,24.1,0.75,0.069,0,11.1,920,43.92,28.91,0.92,0.12,1007,1.4,266,3.3
19,24.8,0.8,0.063,0,10.4,994,40.43,20.29,0.92,0.12,1007,1.5,263,3.6
20,24.8,0.88,0.057,0,10.1,1008,39.57,18.0,0.92,0.12,1007,1.5,263,3.9
21,24.5,0.77,0.067,0,9.7,961,39.16,23.97,0.92,0.12,1007,1.6,265,4.1
22,24.0,0.83,0.062,0,8.9,861,38.31,34.04,0.92,0.12,1006,1.6,268,4.2
23,23.0,0.9,0.056,0,8.3,713,39.03,45.45,0.92,0.12,1006,1.6,271,4.2
0,21.7,0.98,0.051,0,8.1,529,41.74,57.25,0.92,0.12,1006,1.5,273,4.2
1,19.9,1.05,0.048,0,8.2,326,46.98,69.01,0.92,0.12,1006,1.4,272,4.0
2,17.7,1.08,0.046,0,8.8,127,56.13,80.45,0.92,0.12,1006,1.4,269,3.7
3,15.9,1.06,0.048,0,10.0,2,68.22,91.47,0.92,0.12,1006,1.3,265,3.6
4,14.8,1.02,0.05,0,11.1,0,78.38,101.51,0.92,0.12,1006,1.2,263,3.6
5,14.3,0.97,0.053,0,11.6,0,83.72,110.21,0.92,0.12,1006,1.2,265,3.6
6,13.9,0.91,0.055,0,11.9,0,87.49,116.97,0.92,0.12,1006,1.1,269,3.6
7,13.6,0.87,0.058,0,11.9,0,89.65,121.09,0.92,0.12,1006,0.9,271,3.5
8,13.1,0.85,0.058,0,11.9,0,92.46,121.98,0.92,0.12,1005,0.8,271,3.4
9,12.6,0.86,0.056,0,11.9,0,95.4,119.5,0.92,0.12,1005,0.8,269,3.2
10,12.1,0.89,0.053,0,11.8,0,97.79,114.04,0.91,0.12,1005,0.7,266,3.0
11,11.8,0.91,0.052,0,11.7,0,99.25,106.28,0.92,0.12,1005,0.7,265,3.0
12,11.9,0.91,0.054,3,11.6,0,98.28,96.88,0.92,0.12,1005,0.7,266,3.0
13,13.0,0.92,0.056,0,11.6,44,91.12,86.17,0.92,0.12,1005,0.8,268,3.0
14,14.9,0.94,0.055,3,11.4,84,79.79,75.08,0.92,0.12,1005,0.8,268,2.8
15,17.0,0.99,0.054,3,11.2,141,68.52,63.46,0.92,0.12,1006,0.8,263,2.4
16,19.1,1.02,0.054,3,10.6,367,57.84,51.65,0.92,0.12,1006,0.8,252,2.1
17,20.9,1.05,0.054,0,10.2,795,50.45,39.98,0.92,0.12,1006,0.7,243,2.1
18,22.4,0.88,0.096,0,9.7,935,44.55,29.06,0.92,0.12,1005,0.7,237,2.2
19,23.4,0.91,0.096,0,9.2,1012,40.56,20.48,0.91,0.12,1005,0.7,233,2.4
20,24.0,0.93,0.096,0,8.8,1032,38.01,18.2,0.91,0.12,1005,0.7,231,2.6
21,24.2,1.0,0.071,0,8.5,990,36.66,24.13,0.91,0.12,1005,0.7,236,2.8
22,23.9,0.99,0.069,0,8.2,887,36.6,34.16,0.91,0.12,1005,0.7,243,2.9
23,23.0,0.98,0.067,0,8.0,734,38.22,45.56,0.91,0.12,1004,0.6,250,2.9
0,21.7,0.95,0.065,0,7.9,543,41.14,57.35,0.91,0.12,1004,0.6,255,2.8
1,19.8,0.93,0.064,0,8.0,332,46.64,69.12,0.91,0.12,1004,0.6,255,2.7
2,17.2,0.9,0.065,0,8.7,128,57.39,80.57,0.92,0.12,1004,0.6,250,2.6
3,15.0,0.88,0.066,0,9.8,2,70.88,91.6,0.92,0.12,1004,0.6,244,2.6
4,13.9,0.85,0.068,0,10.6,0,80.73,101.66,0.92,0.12,1005,0.6,242,2.7
5,13.3,0.83,0.071,0,11.2,0,87.22,110.38,0.92,0.12,1005,0.7,244,2.7
6,13.0,0.81,0.073,0,11.6,0,91.01,117.16,0.93,0.12,1004,0.7,246,2.6
7,12.6,0.8,0.074,0,11.7,0,94.33,121.29,0.93,0.12,1004,0.7,248,2.5
8,12.2,0.8,0.074,0,11.8,0,97.19,122.19,0.93,0.12,1004,0.8,250,2.4
9,11.8,0.8,0.075,0,11.8,0,100.0,119.7,0.93,0.12,1004,0.8,250,2.3
10,11.5,0.8,0.075,3,11.5,0,100.0,114.23,0.93,0.12,1004,0.8,249,2.3
11,11.3,0.79,0.078,3,11.3,0,100.0,106.45,0.93,0.12,1004,0.8,247,2.2
12,11.5,0.83,0.074,3,11.5,0,100.0,97.03,0.93,0.12,1004,0.9,245,2.3
13,12.8,0.86,0.07,8,11.6,36,92.65,86.3,0.93,0.12,1005,0.9,243,2.5
14,14.9,0.87,0.069,3,11.7,58,81.3,75.21,0.93,0.12,1005,0.9,240,2.4
15,17.0,0.9,0.066,3,11.9,136,71.91,63.58,0.92,0.12,1005,0.9,237,2.3
16,19.0,0.92,0.063,3,11.7,277,62.62,51.77,0.92,0.12,1005,0.8,233,2.3
17,20.8,0.94,0.062,3,11.3,565,54.38,40.11,0.91,0.12,1005,0.8,232,2.4
18,22.2,1.06,0.089,0,10.7,897,48.21,29.2,0.91,0.12,1005,0.8,232,2.7
19,23.1,1.06,0.088,0,10.2,996,44.09,20.67,0.91,0.12,1005,0.8,233,2.9
20,23.4,1.06,0.087,0,9.9,1024,42.27,18.41,0.91,0.12,1005,0.8,235,3.0
21,23.3,1.03,0.103,0,9.6,975,41.9,24.29,0.91,0.12,1004,0.8,239,3.2
22,22.8,1.02,0.104,0,9.6,870,42.95,34.29,0.91,0.12,1004,0.8,244,3.2
23,21.8,1.02,0.105,0,9.4,717,45.31,45.68,0.91,0.12,1004,0.8,248,3.2
0,20.3,1.01,0.106,0,9.4,526,49.51,57.47,0.91,0.12,1004,0.9,250,3.2
1,18.4,1.01,0.107,0,9.6,317,56.35,69.24,0.91,0.12,1004,0.9,252,3.1
2,16.2,1.02,0.108,0,9.8,117,65.79,80.69,0.91,0.12,1004,0.9,250,2.9
3,14.5,1.03,0.11,3,10.3,2,75.9,91.74,0.91,0.12,1005,0.9,248,2.9
4,13.5,1.05,0.114,0,10.8,0,83.48,101.81,0.91,0.12,1005,1.0,248,2.9
5,13.0,1.12,0.12,0,11.0,0,87.68,110.55,0.91,0.12,1005,1.1,250,2.9
6,12.6,1.22,0.128,0,11.1,0,90.6,117.35,0.91,0.12,1005,1.1,251,2.8
7,12.3,1.32,0.14,0,11.1,0,92.66,121.5,0.91,0.12,1005,1.2,252,2.7
8,12.1,1.41,0.151,0,11.2,0,94.0,122.4,0.91,0.12,1005,1.3,253,2.6
9,11.9,1.49,0.166,0,11.3,0,95.93,119.91,0.91,0.12,1005,1.4,253,2.4
